RA,DEC,nvotes,elliptical,edge_on_disk,dont_know,merger,face_on_spiral,type
37.39608,-9.384306,29,0.0340000018477,0.0,0.0,0.0,0.964999996126,face_on_spiral
39.337,-9.176917,73,0.0,0.0,0.0,0.0960000008345,0.903999984264,face_on_spiral
42.06833,-8.930056,25,0.0399999991059,0.119999997318,0.0399999991059,0.159999996424,0.639999985695,face_on_spiral
48.01221,-7.921195,30,0.0670000016689,0.0,0.0,0.0,0.933000028133,face_on_spiral
48.95892,-7.716222,33,0.181999996305,0.0909999981523,0.0,0.0,0.727999996394,face_on_spiral
62.29388,-5.996444,33,0.0,0.0299999993294,0.0299999993294,0.181999996305,0.756999997422,face_on_spiral
36.61975,-8.724527,54,0.0370000004768,0.0740000009537,0.0,0.0189999993891,0.870999999344,face_on_spiral
39.97712,-8.401417,29,0.0340000018477,0.0689999982715,0.0340000018477,0.0340000018477,0.82800000906,face_on_spiral
42.32617,-8.174945,51,0.0390000008047,0.118000000715,0.0,0.0,0.842999994755,face_on_spiral
49.47467,-7.301889,59,0.0,0.0,0.0,0.0,0.999999981374,face_on_spiral
50.57283,-7.090694,60,0.0,0.0329999998212,0.0,0.0,0.966999996454,face_on_spiral
50.57875,-7.091694,34,0.0590000003576,0.118000000715,0.0289999991655,0.0289999991655,0.764999970794,face_on_spiral
50.78762,-7.067222,48,0.104000002146,0.082999996841,0.0209999997169,0.0,0.792000027373,face_on_spiral
53.26383,-6.866028,41,0.0489999987185,0.122000001371,0.0240000002086,0.0240000002086,0.780000016093,face_on_spiral
55.60383,-6.444722,65,0.0460000000894,0.0619999989867,0.0309999994934,0.0,0.861999988556,face_on_spiral
48.18488,-7.078306,26,0.0,0.0379999987781,0.0,0.0,0.962000012398,face_on_spiral
52.69221,-6.417806,30,0.0,0.0,0.0,0.266999989748,0.733999997377,face_on_spiral
36.34675,-7.840167,32,0.0,0.0,0.0,0.0,1.0,face_on_spiral
36.39192,-7.879778,50,0.019999999553,0.0799999982119,0.0,0.0,0.899999976158,face_on_spiral
50.04033,-6.262,38,0.0529999993742,0.158000007272,0.0,0.0,0.788999974728,face_on_spiral
50.03717,-6.265861,23,0.0430000014603,0.216999992728,0.0,0.0,0.738999981433,face_on_spiral
51.08804,-6.139472,36,0.166999995708,0.0,0.0,0.0,0.833000004292,face_on_spiral
51.29475,-6.18025,27,0.0,0.0,0.0370000004768,0.0,0.962999999523,face_on_spiral
54.63675,-5.86925,28,0.0,0.0,0.0,0.0,1.0,face_on_spiral
38.88617,-7.154444,34,0.0,0.0590000003576,0.0289999991655,0.0,0.912000000477,face_on_spiral
40.26038,-6.935917,61,0.01600000076,0.130999997258,0.0329999998212,0.0,0.819999992847,face_on_spiral
42.68396,-6.745833,36,0.0,0.25,0.0,0.0,0.750000003725,face_on_spiral
42.68425,-6.748972,20,0.0,0.0500000007451,0.0,0.0,0.949999988079,face_on_spiral
44.89696,-6.604528,29,0.0,0.207000002265,0.172000005841,0.0,0.620999991894,face_on_spiral
46.26054,-6.491611,42,0.0,0.0,0.0,0.0710000023246,0.928999982774,face_on_spiral
46.25787,-6.493611,34,0.0,0.0289999991655,0.0590000003576,0.0289999991655,0.883000001311,face_on_spiral
48.55721,-6.087945,56,0.0,0.0,0.0359999984503,0.0,0.963999986649,face_on_spiral
51.25333,-5.740361,36,0.0,0.138999998569,0.0,0.0,0.861000001431,face_on_spiral
54.21879,-5.366722,76,0.0,0.0130000002682,0.0,0.0,0.98699997738,face_on_spiral
58.38046,-4.77775,52,0.115000002086,0.135000005364,0.0769999995828,0.0379999987781,0.634000008926,face_on_spiral
58.51762,-4.83825,34,0.118000000715,0.175999999046,0.0,0.0,0.704999998212,face_on_spiral
155.2152,-3.056833,31,0.194000005722,0.128999993205,0.0,0.0,0.677999973297,face_on_spiral
155.9854,-3.182111,37,0.0,0.0,0.0270000007004,0.0,0.972999980673,face_on_spiral
156.148,-3.063111,52,0.231000006199,0.135000005364,0.0,0.0,0.634999990463,face_on_spiral
156.1669,-3.211,30,0.0670000016689,0.266999989748,0.0,0.0,0.667000025511,face_on_spiral
