RA,DEC
219.677,1.095278
227.0205,0.9784167
184.9176,2.080167
185.8749,2.008083
188.7161,1.883222
191.0407,1.980667
193.8732,1.991611
197.8159,1.959667
201.5985,1.913861
205.297,1.78375
210.9913,1.739778
224.197,1.500972
234.7677,1.103167
182.5242,2.405583
188.5918,2.325361
208.2567,2.256917
214.0985,2.003667
215.4547,2.027361
215.4745,1.9465
220.9139,1.919222
220.913,1.918639
221.2283,1.963806
221.2339,1.944861
222.1596,1.871444
228.0091,1.697611
227.9948,1.689944
233.4336,1.510944
185.736,2.746944
186.1838,2.802278
191.4569,2.858444
192.4592,2.851278
195.9713,2.76525
197.7049,2.744361
208.3818,2.608833
211.0419,2.503972
224.1102,2.347528
225.069,2.300722
225.6968,2.203167
226.5472,2.09625
228.4464,2.143167
190.4554,3.319389
191.6388,3.29975
195.4937,3.100722
218.4501,2.923417
229.8055,2.544972
185.2594,3.722139
186.1721,3.7215
187.1346,3.663639
187.2867,3.704722
192.7572,3.560611
193.151,3.523639
194.0826,3.646583
175.1126,1.39675
175.6455,1.251806
183.2105,1.307
184.6964,1.381694
190.8896,1.333944
193.3384,1.269111
201.7629,1.314
205.0861,1.189556
209.5776,1.146278
149.3707,1.344333
155.0043,1.430361
156.7206,1.504028
173.8023,1.666389
184.5558,1.797611
185.6658,1.728861
186.5741,1.741778
188.8882,1.70675
194.6502,1.707
194.6519,1.700472
201.1489,1.577278
215.6673,1.405333
218.3437,1.306667
226.6546,1.146889
226.94,1.217111
227.4002,1.215972
227.6915,1.003333
130.2591,1.084222
132.0778,1.264
135.8753,1.353694
141.5887,1.572361
146.4776,1.605194
147.0032,1.756944
148.3952,1.589833
148.6874,1.6095
156.8213,1.795611
159.9726,1.906167
163.317,1.923194
179.892,2.243833
184.2751,2.185917
207.4304,2.081556
208.1996,1.963472
213.947,1.90075
216.0385,1.898806
217.0361,1.823778
218.1462,1.704444
219.2397,1.707889
220.9849,1.604167
224.9708,1.678028
226.5317,1.479
227.2075,1.48675
227.7435,1.437778
228.145,1.512306
228.1478,1.461694
228.2077,1.474389
228.2604,1.432278
228.3366,1.465
129.7927,1.431556
131.3051,1.594222
131.9772,1.628194
132.2558,1.573944
146.7534,2.07475
150.5984,2.192361
158.8362,2.34875
159.1385,2.35575
161.2218,2.460056
165.7645,2.454222
166.3147,2.511556
171.6678,2.556333
171.9702,2.497555
179.6396,2.570611
188.1539,2.663778
