RA,DEC
245.793,44.039
247.718,41.261
247.117,41.22
246.387,41.385
246.103,41.577
247.494,42.548
250.252,40.031
249.292,39.747
247.449,40.872
247.653,40.132
247.492,40.629
250.007,40.687
249.585,40.819
250.345,37.949
253.872,34.994
255.298,35.854
255.153,37.651
122.847,33.437
122.584,34.504
124.88,36.445
127.589,36.774
126.299,37.701
126.443,37.435
130.221,38.648
128.911,39.557
132.189,39.628
132.69,40.178
132.738,40.193
130.543,40.217
130.545,40.756
132.264,40.678
134.524,41.057
133.721,40.475
